Timestamp,Milliseconds,X,Y,Z
2021-03-04 00:42:38,2452,-0.717865,4.3627777,11.199585
2021-03-04 00:42:38,2461,-0.3347931,4.7015533,10.607025
2021-03-04 00:42:38,2471,0.12010193,5.509598,10.663284
2021-03-04 00:42:38,2482,0.116500854,5.926193,10.8177185
2021-03-04 00:42:38,2491,0.08299255,6.044693,10.765045
2021-03-04 00:42:38,2502,0.35353088,6.3906555,10.419083
2021-03-04 00:42:38,2511,1.2597351,6.7892914,9.466187
2021-03-04 00:42:38,2521,1.7577362,7.131668,9.121429
2021-03-04 00:42:38,2532,1.7349854,7.322006,9.278244
2021-03-04 00:42:38,2541,1.831955,7.569809,8.725189
2021-03-04 00:42:38,2551,0.99757385,7.866684,8.666534
2021-03-04 00:42:38,2561,1.3207855,8.047455,8.401962
2021-03-04 00:42:38,2572,2.848297,6.515167,9.826523
2021-03-04 00:42:38,2581,1.8379364,6.5809937,8.955032
2021-03-04 00:42:38,2591,0.5546417,7.5925446,8.62822
2021-03-04 00:42:38,2602,-0.6843567,8.909363,8.113464
2021-03-04 00:42:38,2611,-1.3487396,9.902954,7.5807495
2021-03-04 00:42:38,2621,-2.0131378,10.579315,6.6721497
2021-03-04 00:42:38,2632,1.053833,7.511154,7.7782745
2021-03-04 00:42:38,2641,0.5941467,7.1987,6.198105
2021-03-04 00:42:38,2652,0.49119568,7.557831,5.4463196
2021-03-04 00:42:38,2661,-0.78131104,7.1891327,5.265564
2021-03-04 00:42:38,2672,-1.0805969,8.192291,4.4419556
2021-03-04 00:42:38,2681,-0.1851654,8.397003,4.831009
2021-03-04 00:42:38,2691,-2.278885,8.066605,3.3585815
2021-03-04 00:42:38,2702,-1.6994934,7.412979,3.9655151
2021-03-04 00:42:38,2711,-2.117279,8.698669,3.2352753
2021-03-04 00:42:38,2721,-1.6408386,8.58136,4.973465
2021-03-04 00:42:38,2732,-2.4273376,7.8678894,2.9790955
2021-03-04 00:42:38,2741,-2.512329,7.9744263,2.715744
2021-03-04 00:42:38,2751,-2.0825653,7.605713,4.1055756
2021-03-04 00:42:38,2762,-2.6954803,7.377075,4.4335785
2021-03-04 00:42:38,2771,-4.8071747,8.430527,5.174591
2021-03-04 00:42:38,2782,-5.963562,8.229416,7.628647
2021-03-04 00:42:38,2791,-5.879776,7.339966,8.738358
2021-03-04 00:42:39,2802,-5.733719,6.78331,7.9925537
2021-03-04 00:42:39,2813,-6.4424133,5.8878784,7.4933624
2021-03-04 00:42:39,2821,-7.9938507,4.9194183,6.4734344
2021-03-04 00:42:39,2832,-9.747604,3.9378052,5.1602173
2021-03-04 00:42:39,2841,-11.74556,2.1684875,3.201767
2021-03-04 00:42:39,2851,-12.917526,-0.7847595,-0.007659912
2021-03-04 00:42:39,2861,-13.845276,-5.9119415,-5.631653
2021-03-04 00:42:39,2872,-18.130905,-12.767746,-12.894455
2021-03-04 00:42:39,2882,-24.898117,-22.56482,-19.710754
2021-03-04 00:42:39,2891,-37.0858,-30.581802,-32.359314
2021-03-04 00:42:39,2901,40.27684,-34.58011,-39.423416
2021-03-04 00:42:39,2912,40.300797,-32.481598,-39.391083
2021-03-04 00:42:39,2921,40.29959,-29.819244,-39.423416
2021-03-04 00:42:39,2931,40.300797,-28.309708,-39.423416
2021-03-04 00:42:39,2942,-33.68843,-34.568146,-18.07312
2021-03-04 00:42:39,2951,-34.76581,-38.08882,-10.797134
2021-03-04 00:42:39,2961,-34.035583,-39.19374,6.696106
2021-03-04 00:42:39,2972,-6.2209473,-39.19374,15.697098
2021-03-04 00:42:39,2981,11.954636,-39.19255,9.712799
2021-03-04 00:42:39,2992,39.68907,-39.19374,-12.619125
2021-03-04 00:42:39,3001,39.869827,-39.19374,-35.486145
2021-03-04 00:42:39,3011,39.68907,-36.775604,-39.423416
2021-03-04 00:42:39,3022,39.68907,30.411682,-39.03195
2021-03-04 00:42:39,3031,39.68907,30.764832,-22.409012
2021-03-04 00:42:39,3041,39.68907,22.5587,39.028595
2021-03-04 00:42:39,3052,39.68907,-39.19374,31.47728
2021-03-04 00:42:39,3061,37.156006,-39.19374,12.308105
2021-03-04 00:42:39,3071,24.03099,-35.592865,-10.284775
2021-03-04 00:42:39,3082,25.614761,-31.75975,-10.993454
2021-03-04 00:42:39,3091,26.649048,-28.881912,-11.503418
2021-03-04 00:42:39,3101,12.713593,-23.86966,-17.16452
2021-03-04 00:42:39,3112,-5.9372253,-15.851471,-23.543869
2021-03-04 00:42:39,3121,-12.198074,-13.231018,-27.353043
2021-03-04 00:42:39,3131,-20.379059,-10.378326,-29.046936
2021-03-04 00:42:39,3142,-28.163803,-3.4854279,-19.269012
2021-03-04 00:42:39,3151,-26.083237,1.2191925,-13.199722
2021-03-04 00:42:39,3162,-20.801636,7.0885773,-8.957199
2021-03-04 00:42:39,3171,-18.691147,10.171112,-7.8809967
2021-03-04 00:42:39,3181,-13.121033,16.871277,-9.559326
2021-03-04 00:42:39,3192,-11.125473,18.561584,-13.253586
2021-03-04 00:42:39,3201,-9.991806,17.95465,-16.4702
2021-03-04 00:42:39,3211,-11.017731,16.48581,-17.95819
2021-03-04 00:42:39,3222,-12.487762,14.048523,-17.619415
2021-03-04 00:42:39,3231,-14.836472,11.496292,-15.437103
2021-03-04 00:42:39,3242,-15.704376,10.406937,-14.077194
2021-03-04 00:42:39,3251,-17.65924,9.045837,-9.96994
2021-03-04 00:42:39,3262,-17.432983,9.783249,-7.2860413
2021-03-04 00:42:39,3271,-13.870422,11.175476,-6.5797424
