Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2021-03-04 00:42:39,3061,-0.77721703,-0.2775539,-0.18255042,0.53439015,0.0
2021-03-04 00:42:39,3071,-0.77721703,-0.2775539,-0.18255042,0.53439015,0.0
2021-03-04 00:42:39,3082,-0.75193185,-0.21486229,-0.2428962,0.5739635,0.0
2021-03-04 00:42:39,3091,-0.75193185,-0.21486229,-0.2428962,0.5739635,0.0
2021-03-04 00:42:39,3102,-0.7623919,-0.1844947,-0.26580167,0.56041926,0.0
2021-03-04 00:42:39,3111,-0.7623919,-0.1844947,-0.26580167,0.56041926,0.0
2021-03-04 00:42:39,3121,-0.77338517,-0.19017261,-0.24779034,0.5516427,0.0
2021-03-04 00:42:39,3132,-0.77338517,-0.19017261,-0.24779034,0.5516427,0.0
2021-03-04 00:42:39,3141,-0.7927155,-0.2444206,-0.15130769,0.53755623,0.0
2021-03-04 00:42:39,3152,-0.7927155,-0.2444206,-0.15130769,0.53755623,0.0
2021-03-04 00:42:39,3161,-0.807744,-0.29007176,-0.0495513,0.5108353,0.0
2021-03-04 00:42:39,3172,-0.807744,-0.29007176,-0.0495513,0.5108353,0.0
2021-03-04 00:42:39,3181,-0.8216277,-0.3100616,0.013858143,0.4781189,0.0
2021-03-04 00:42:39,3191,-0.8216277,-0.3100616,0.013858143,0.4781189,0.0
2021-03-04 00:42:39,3201,-0.8469092,-0.31256458,0.036781516,0.42859685,0.0
2021-03-04 00:42:39,3211,-0.8469092,-0.31256458,0.036781516,0.42859685,0.0
2021-03-04 00:42:39,3221,-0.88190293,-0.30887038,0.042984065,0.35355145,0.0
2021-03-04 00:42:39,3232,-0.88190293,-0.30887038,0.042984065,0.35355145,0.0
2021-03-04 00:42:39,3241,-0.90981895,-0.30719578,0.060760275,0.27233875,0.0
2021-03-04 00:42:39,3252,-0.90981895,-0.30719578,0.060760275,0.27233875,0.0
2021-03-04 00:42:39,3261,-0.92427063,-0.30716872,0.09822092,0.20426418,0.0
2021-03-04 00:42:39,3272,-0.92427063,-0.30716872,0.09822092,0.20426418,0.0
2021-03-04 00:42:39,3281,-0.93176347,-0.30232632,0.14120843,0.14309353,0.0
2021-03-04 00:42:39,3291,-0.93176347,-0.30232632,0.14120843,0.14309353,0.0
2021-03-04 00:42:39,3301,-0.93762827,-0.2981307,0.158346,0.08305307,0.0
2021-03-04 00:42:39,3311,-0.93762827,-0.2981307,0.158346,0.08305307,0.0
2021-03-04 00:42:39,3322,-0.9419024,-0.2995067,0.14995898,0.025057368,0.0
2021-03-04 00:42:39,3331,-0.9419024,-0.2995067,0.14995898,0.025057368,0.0
2021-03-04 00:42:39,3341,0.94260895,0.30294955,-0.13739935,0.028833196,0.0
2021-03-04 00:42:39,3351,0.94260895,0.30294955,-0.13739935,0.028833196,0.0
2021-03-04 00:42:39,3361,0.9384178,0.30501127,-0.13921197,0.0834278,0.0
2021-03-04 00:42:39,3372,0.9384178,0.30501127,-0.13921197,0.0834278,0.0
2021-03-04 00:42:39,3381,0.9309509,0.30494067,-0.14497845,0.13900685,0.0
2021-03-04 00:42:39,3391,0.9309509,0.30494067,-0.14497845,0.13900685,0.0
2021-03-04 00:42:39,3402,0.91959226,0.30648398,-0.14701553,0.19698757,0.0
2021-03-04 00:42:39,3411,0.91959226,0.30648398,-0.14701553,0.19698757,0.0
2021-03-04 00:42:39,3421,0.906074,0.3108568,-0.14020751,0.25047922,0.0
2021-03-04 00:42:39,3431,0.906074,0.3108568,-0.14020751,0.25047922,0.0
2021-03-04 00:42:39,3441,0.8916598,0.3217856,-0.12202461,0.2941204,0.0
2021-03-04 00:42:39,3451,0.875898,0.33399746,-0.10504831,0.33198383,0.0
2021-03-04 00:42:39,3462,0.875898,0.33399746,-0.10504831,0.33198383,0.0
2021-03-04 00:42:39,3471,0.875898,0.33399746,-0.10504831,0.33198383,0.0
2021-03-04 00:42:39,3481,0.85846025,0.34501663,-0.09309757,0.36788914,0.0
2021-03-04 00:42:39,3491,0.85846025,0.34501663,-0.09309757,0.36788914,0.0
2021-03-04 00:42:39,3502,0.84024996,0.35709777,-0.07893502,0.40028796,0.0
2021-03-04 00:42:39,3511,0.84024996,0.35709777,-0.07893502,0.40028796,0.0
2021-03-04 00:42:39,3522,0.8211251,0.3714684,-0.060188238,0.42911798,0.0
2021-03-04 00:42:39,3531,0.8211251,0.3714684,-0.060188238,0.42911798,0.0
2021-03-04 00:42:39,3541,0.80277723,0.3869655,-0.041546725,0.45175242,0.0
2021-03-04 00:42:39,3552,0.80277723,0.3869655,-0.041546725,0.45175242,0.0
2021-03-04 00:42:39,3562,0.7857149,0.39859095,-0.028904637,0.47216713,0.0
2021-03-04 00:42:39,3571,0.7857149,0.39859095,-0.028904637,0.47216713,0.0
2021-03-04 00:42:39,3581,0.7672412,0.41227567,-0.014874096,0.49106878,0.0
2021-03-04 00:42:39,3592,0.7672412,0.41227567,-0.014874096,0.49106878,0.0
2021-03-04 00:42:39,3601,0.74871784,0.42590287,2.965283E-4,0.5079648,0.0
2021-03-04 00:42:39,3611,0.74871784,0.42590287,2.965283E-4,0.5079648,0.0
2021-03-04 00:42:39,3622,0.7316157,0.43913874,0.01678087,0.521166,0.0
2021-03-04 00:42:39,3631,0.7316157,0.43913874,0.01678087,0.521166,0.0
2021-03-04 00:42:39,3641,0.71745306,0.4493832,0.030037357,0.531426,0.0
2021-03-04 00:42:39,3652,0.71745306,0.4493832,0.030037357,0.531426,0.0
2021-03-04 00:42:39,3661,0.698988,0.46247655,0.0467951,0.5434532,0.0
2021-03-04 00:42:39,3671,0.698988,0.46247655,0.0467951,0.5434532,0.0
