,lr,momentum,batch_size,n1,n2,ks,val_acc,predict_time
675,0.1,0.8,32,24,64,20,0.9575471878051758,0.24800395965576172
676,3.1622776601683805e-06,0.99,48,72,72,12,0.7075471878051758,0.2884101867675781
677,0.0010000000000000002,0.8,32,56,32,40,0.9103773832321167,0.24191880226135254
678,0.1,0.95,48,32,112,24,0.9622641801834106,0.25187158584594727
679,3.16227766016838e-05,0.9,32,48,24,60,0.7924528121948242,0.22797513008117676
680,0.0010000000000000002,0.95,48,48,112,44,0.9528301954269409,0.2507514953613281
681,0.010000000000000002,0.95,80,112,88,56,0.9575471878051758,0.25302910804748535
682,3.1622776601683805e-06,0.8,96,120,96,40,0.2641509473323822,0.25550389289855957
683,3.1622776601683805e-06,0.9,64,56,56,36,0.4292452931404114,0.23710918426513672
684,3.1622776601683805e-06,0.9,64,120,96,52,0.40566039085388184,0.25441646575927734
685,0.0010000000000000002,0.99,80,64,16,36,0.948113203048706,0.23757004737854004
686,0.0010000000000000002,0.99,48,80,40,36,0.9622641801834106,0.2452681064605713
687,0.1,0.9,96,16,104,24,0.9528301954269409,0.24333477020263672
688,0.000316227766016838,0.99,48,16,80,24,0.9150943160057068,0.24064350128173828
689,0.1,0.99,96,72,80,52,0.948113203048706,0.22645139694213867
690,0.000316227766016838,0.95,64,32,80,16,0.8584905862808228,0.22725248336791992
691,0.010000000000000002,0.99,16,64,8,32,0.948113203048706,0.24738454818725586
692,0.0316227766016838,0.95,64,72,104,44,0.9669811129570007,0.2500326633453369
693,0.010000000000000002,0.95,32,24,8,56,0.9386792182922363,0.23136162757873535
694,0.0010000000000000002,0.95,48,64,40,44,0.9433962106704712,0.23850440979003906
695,0.0010000000000000002,0.99,96,88,88,20,0.9386792182922363,0.2866699695587158
696,0.010000000000000002,0.95,32,96,88,56,0.9669811129570007,0.2515380382537842
697,1.0000000000000003e-05,0.99,48,72,56,48,0.8160377144813538,0.23726797103881836
698,0.0316227766016838,0.95,64,40,8,44,0.9575471878051758,0.23534822463989258
699,3.1622776601683805e-06,0.8,16,64,104,56,0.30188679695129395,0.2567565441131592
700,0.00010000000000000002,0.9,64,32,120,48,0.8066037893295288,0.24173331260681152
701,0.000316227766016838,0.95,96,8,72,8,0.7311320900917053,0.2364974021911621
702,0.000316227766016838,0.99,80,120,8,24,0.9292452931404114,0.24096226692199707
703,0.000316227766016838,0.95,80,72,40,20,0.8396226167678833,0.25040364265441895
704,0.000316227766016838,0.8,96,80,72,40,0.7830188870429993,0.24278831481933594
705,0.0010000000000000002,0.95,80,120,112,48,0.9386792182922363,0.23170113563537598
706,3.16227766016838e-05,0.9,48,120,8,60,0.5,0.26999449729919434
707,0.0010000000000000002,0.8,32,32,96,56,0.9245283007621765,0.255659818649292
708,0.0316227766016838,0.95,96,104,96,48,0.9669811129570007,0.2715744972229004
709,3.1622776601683805e-06,0.8,64,16,16,44,0.23113207519054413,0.24525809288024902
710,0.010000000000000002,0.8,48,88,120,40,0.9622641801834106,0.26370692253112793
711,0.1,0.99,32,96,8,52,0.9198113083839417,0.2567596435546875
712,3.1622776601683805e-06,0.9,80,40,24,24,0.25471699237823486,0.23372149467468262
713,0.00010000000000000002,0.99,64,72,72,20,0.8773584961891174,0.2747199535369873
714,0.000316227766016838,0.9,96,8,40,52,0.8207547068595886,0.2429051399230957
715,3.16227766016838e-05,0.9,80,16,64,20,0.4150943458080292,0.2539985179901123
716,1.0000000000000003e-05,0.9,80,64,32,4,0.19339622557163239,0.2527201175689697
717,1.0000000000000003e-05,0.95,80,104,40,32,0.7264150977134705,0.25046586990356445
718,0.00010000000000000002,0.99,96,40,104,40,0.8867924809455872,0.23274993896484375
719,0.1,0.9,64,88,80,4,0.9056603908538818,0.28971147537231445
720,0.000316227766016838,0.9,96,16,64,20,0.7311320900917053,0.23125672340393066
721,0.010000000000000002,0.99,48,48,64,16,0.9622641801834106,0.2631514072418213
722,0.010000000000000002,0.8,64,80,96,4,0.900943398475647,0.2998950481414795
723,0.0316227766016838,0.9,48,24,120,12,0.9575471878051758,0.22850966453552246
724,0.0316227766016838,0.9,32,80,64,28,0.9669811129570007,0.24852323532104492
725,3.16227766016838e-05,0.95,16,24,104,36,0.7877358198165894,0.24302196502685547
726,1.0000000000000003e-05,0.99,32,32,64,8,0.6839622855186462,0.25601649284362793
727,1.0000000000000003e-05,0.99,32,16,64,24,0.7358490824699402,0.23526501655578613
728,0.0316227766016838,0.95,80,8,104,36,0.9528301954269409,0.23803114891052246
729,0.0010000000000000002,0.99,64,96,24,56,0.9528301954269409,0.24063348770141602
730,0.0010000000000000002,0.95,48,72,104,12,0.9386792182922363,0.2884211540222168
731,0.1,0.9,16,32,72,20,0.9575471878051758,0.24843144416809082
732,0.00316227766016838,0.9,96,80,72,28,0.9339622855186462,0.2418670654296875
733,3.16227766016838e-05,0.99,64,8,48,8,0.6273584961891174,0.23737049102783203
734,0.000316227766016838,0.8,96,56,56,12,0.7688679099082947,0.25296759605407715
735,0.010000000000000002,0.99,64,56,120,40,0.9622641801834106,0.24721884727478027
736,3.1622776601683805e-06,0.9,32,40,8,44,0.2358490526676178,0.22935867309570312
737,0.0316227766016838,0.9,16,72,112,8,0.9575471878051758,0.23544740676879883
738,0.000316227766016838,0.95,80,72,64,16,0.8349056839942932,0.2629866600036621
739,0.010000000000000002,0.9,32,16,88,44,0.9433962106704712,0.23525238037109375
740,0.0316227766016838,0.8,32,120,48,28,0.9575471878051758,0.2303752899169922
741,3.1622776601683805e-06,0.99,48,32,112,60,0.75,0.24535822868347168
742,1.0000000000000003e-05,0.95,48,120,88,44,0.7358490824699402,0.22791123390197754
743,1.0000000000000003e-05,0.9,16,40,24,36,0.21698112785816193,0.23516178131103516
744,0.010000000000000002,0.8,48,64,64,8,0.9198113083839417,0.25711870193481445
745,3.16227766016838e-05,0.9,64,120,80,60,0.8066037893295288,0.2288062572479248
746,1.0000000000000003e-05,0.9,64,88,56,28,0.5613207817077637,0.2442615032196045
747,3.1622776601683805e-06,0.99,80,112,104,44,0.7877358198165894,0.2505989074707031
748,0.1,0.8,64,32,48,28,0.9528301954269409,0.23363685607910156
749,0.010000000000000002,0.99,16,56,64,56,0.9669811129570007,0.25138092041015625
750,0.000316227766016838,0.8,48,80,64,36,0.8537735939025879,0.2668490409851074
751,3.16227766016838e-05,0.95,32,88,96,20,0.8254716992378235,0.262035608291626
752,0.1,0.99,64,32,112,56,0.9622641801834106,0.27581143379211426
753,1.0000000000000003e-05,0.95,16,96,72,60,0.8537735939025879,0.2710576057434082
754,0.010000000000000002,0.9,16,64,8,60,0.948113203048706,0.25537705421447754
755,3.1622776601683805e-06,0.8,32,56,8,24,0.1462264209985733,0.2555217742919922
756,3.1622776601683805e-06,0.99,64,24,32,32,0.6792452931404114,0.24632620811462402
757,0.010000000000000002,0.99,16,120,120,44,0.9669811129570007,0.26938939094543457
758,3.16227766016838e-05,0.9,80,32,24,12,0.2971698045730591,0.2535240650177002
759,3.16227766016838e-05,0.95,16,48,48,8,0.6886792182922363,0.2575962543487549
760,0.1,0.95,16,48,8,28,0.9528301954269409,0.2542994022369385
761,0.0316227766016838,0.8,96,16,112,44,0.9339622855186462,0.2553722858428955
762,0.0316227766016838,0.95,16,24,112,56,0.9669811129570007,0.24720525741577148
763,3.1622776601683805e-06,0.8,48,120,96,60,0.4292452931404114,0.2609546184539795
764,3.16227766016838e-05,0.9,16,8,120,60,0.7358490824699402,0.24789881706237793
765,1.0000000000000003e-05,0.9,80,16,24,52,0.31603774428367615,0.24197101593017578
766,0.0316227766016838,0.9,48,88,40,20,0.9716981053352356,0.2679591178894043
767,0.0316227766016838,0.99,96,56,64,16,0.9433962106704712,0.26436519622802734
768,3.1622776601683805e-06,0.99,48,16,88,36,0.6320754885673523,0.2465221881866455
769,0.1,0.95,96,56,40,8,0.948113203048706,0.24865412712097168
770,0.0316227766016838,0.95,96,48,56,60,0.9575471878051758,0.22962713241577148
771,0.010000000000000002,0.99,32,112,80,48,0.9386792182922363,0.25234270095825195
772,3.16227766016838e-05,0.9,80,120,120,56,0.8066037893295288,0.23211956024169922
773,0.1,0.95,16,24,72,36,0.9669811129570007,0.2385115623474121
774,0.000316227766016838,0.9,16,64,32,28,0.900943398475647,0.24262237548828125
775,0.00316227766016838,0.95,32,112,16,56,0.9575471878051758,0.2421705722808838
776,0.000316227766016838,0.95,32,8,16,52,0.8726415038108826,0.23389697074890137
777,0.010000000000000002,0.9,80,32,56,56,0.9669811129570007,0.24106478691101074
778,0.0010000000000000002,0.95,80,64,48,56,0.9339622855186462,0.24369502067565918
779,0.00316227766016838,0.9,96,56,112,44,0.9386792182922363,0.24619388580322266
780,0.010000000000000002,0.99,48,56,104,40,0.9622641801834106,0.2312943935394287
781,1.0000000000000003e-05,0.8,96,80,56,8,0.3349056541919708,0.2611067295074463
782,3.16227766016838e-05,0.9,64,48,16,52,0.3254716992378235,0.23738670349121094
783,0.0010000000000000002,0.9,80,64,40,44,0.9103773832321167,0.23263955116271973
784,0.0316227766016838,0.99,64,104,88,40,0.9575471878051758,0.23643207550048828
785,0.010000000000000002,0.9,96,56,64,32,0.9433962106704712,0.24117493629455566
786,0.000316227766016838,0.8,48,48,80,24,0.7783018946647644,0.2405381202697754
787,0.00010000000000000002,0.8,32,16,8,8,0.3396226465702057,0.24106574058532715
788,0.00010000000000000002,0.99,80,64,88,24,0.8773584961891174,0.25324010848999023
789,0.010000000000000002,0.99,80,72,104,44,0.9528301954269409,0.23062562942504883
790,3.1622776601683805e-06,0.95,64,32,48,56,0.34433960914611816,0.22672510147094727
791,0.010000000000000002,0.99,96,32,88,20,0.9386792182922363,0.2509877681732178
792,0.010000000000000002,0.95,32,56,104,52,0.9669811129570007,0.24423599243164062
793,1.0000000000000003e-05,0.9,32,24,24,48,0.36320754885673523,0.2421572208404541
794,0.010000000000000002,0.8,64,64,120,32,0.948113203048706,0.25060129165649414
795,0.0010000000000000002,0.9,80,24,64,36,0.8915094137191772,0.24221301078796387
796,1.0000000000000003e-05,0.9,48,72,88,28,0.5471698045730591,0.2804830074310303
797,3.16227766016838e-05,0.9,32,96,64,24,0.6839622855186462,0.27162671089172363
798,1.0000000000000003e-05,0.9,80,8,32,24,0.2075471729040146,0.2698183059692383
799,3.1622776601683805e-06,0.99,48,16,56,4,0.2641509473323822,0.2585408687591553
800,0.00010000000000000002,0.8,16,16,40,56,0.8113207817077637,0.2628052234649658
801,0.010000000000000002,0.9,64,32,24,48,0.9575471878051758,0.25092172622680664
802,0.0010000000000000002,0.99,16,80,24,52,0.948113203048706,0.24480962753295898
803,0.0316227766016838,0.99,16,24,48,56,0.9386792182922363,0.2593998908996582
804,0.00316227766016838,0.9,32,16,120,44,0.948113203048706,0.25009870529174805
805,1.0000000000000003e-05,0.99,80,104,40,56,0.7311320900917053,0.251753568649292
806,0.00010000000000000002,0.99,64,72,120,60,0.9292452931404114,0.26169300079345703
807,3.16227766016838e-05,0.9,64,24,56,24,0.6792452931404114,0.2427682876586914
808,0.010000000000000002,0.99,80,16,8,16,0.9150943160057068,0.24363136291503906
809,0.010000000000000002,0.99,64,48,112,48,0.9528301954269409,0.25337839126586914
810,0.0316227766016838,0.8,32,88,56,52,0.9386792182922363,0.23718023300170898
811,0.1,0.9,96,80,8,60,0.9669811129570007,0.2463531494140625
812,1.0000000000000003e-05,0.95,16,8,88,28,0.5047169923782349,0.24348664283752441
813,0.010000000000000002,0.99,16,80,8,52,0.9622641801834106,0.241072416305542
814,1.0000000000000003e-05,0.99,16,64,24,48,0.8584905862808228,0.2549562454223633
815,3.16227766016838e-05,0.99,16,32,32,28,0.8867924809455872,0.2516758441925049
816,3.1622776601683805e-06,0.99,80,80,16,4,0.39150944352149963,0.24899911880493164
817,0.1,0.99,48,88,96,24,0.9764150977134705,0.2310636043548584
818,0.00010000000000000002,0.9,80,64,16,20,0.6462264060974121,0.24699807167053223
819,3.1622776601683805e-06,0.8,64,64,32,44,0.17924527823925018,0.24193811416625977
820,0.00316227766016838,0.9,80,112,56,8,0.9150943160057068,0.2958357334136963
821,1.0000000000000003e-05,0.95,64,24,112,52,0.7169811129570007,0.23839473724365234
822,3.1622776601683805e-06,0.9,80,16,120,52,0.27358490228652954,0.2393662929534912
823,3.16227766016838e-05,0.9,16,8,40,12,0.6556603908538818,0.23181796073913574
824,0.0010000000000000002,0.99,48,48,24,12,0.9339622855186462,0.2282731533050537
825,0.0010000000000000002,0.95,48,32,120,40,0.9386792182922363,0.23398137092590332
826,3.16227766016838e-05,0.99,16,120,24,48,0.9339622855186462,0.23825836181640625
827,0.00010000000000000002,0.8,96,112,40,56,0.7075471878051758,0.24330949783325195
828,0.1,0.9,96,56,48,4,0.9339622855186462,0.2524387836456299
829,0.00010000000000000002,0.9,48,40,104,60,0.8443396091461182,0.23311901092529297
830,0.00316227766016838,0.95,80,32,112,8,0.9150943160057068,0.2604382038116455
831,0.000316227766016838,0.8,32,32,32,16,0.7358490824699402,0.22982454299926758
832,0.010000000000000002,0.8,80,112,56,16,0.9339622855186462,0.22563695907592773
833,3.16227766016838e-05,0.8,48,40,80,36,0.5188679099082947,0.24178194999694824
834,0.00010000000000000002,0.8,64,56,16,32,0.47641509771347046,0.23621034622192383
835,0.1,0.95,96,40,32,44,0.9528301954269409,0.23779797554016113
836,3.1622776601683805e-06,0.9,48,32,40,36,0.36320754885673523,0.24348664283752441
837,0.000316227766016838,0.99,96,120,96,12,0.8962264060974121,0.23986220359802246
838,0.000316227766016838,0.99,48,24,120,44,0.9433962106704712,0.23676824569702148
839,0.00010000000000000002,0.99,48,40,56,48,0.9056603908538818,0.23862671852111816
840,0.1,0.9,64,32,72,28,0.9669811129570007,0.2272350788116455
841,0.00010000000000000002,0.8,80,56,112,12,0.650943398475647,0.2754063606262207
842,0.00010000000000000002,0.9,80,96,72,16,0.7924528121948242,0.2750875949859619
843,0.00316227766016838,0.8,32,72,104,40,0.9528301954269409,0.25215840339660645
844,0.00316227766016838,0.9,96,104,96,4,0.8962264060974121,0.25501441955566406
845,3.1622776601683805e-06,0.99,64,64,56,60,0.7688679099082947,0.2747049331665039
846,0.00316227766016838,0.99,96,64,96,32,0.9528301954269409,0.26780128479003906
847,0.0010000000000000002,0.9,96,24,80,16,0.8349056839942932,0.24304771423339844
848,3.1622776601683805e-06,0.9,48,16,24,60,0.2216981202363968,0.24663662910461426
849,0.0316227766016838,0.95,96,104,72,60,0.9669811129570007,0.26062870025634766
850,3.1622776601683805e-06,0.99,80,56,8,48,0.47641509771347046,0.2513158321380615
851,3.1622776601683805e-06,0.9,32,112,72,40,0.5047169923782349,0.25691723823547363
852,3.16227766016838e-05,0.99,64,16,24,56,0.7688679099082947,0.24609780311584473
853,0.000316227766016838,0.95,80,56,64,40,0.900943398475647,0.24090838432312012
854,0.1,0.95,32,112,32,60,0.9622641801834106,0.2499535083770752
855,0.00316227766016838,0.95,96,48,24,4,0.9103773832321167,0.2512226104736328
856,0.00316227766016838,0.99,64,72,40,60,0.9103773832321167,0.2534358501434326
857,3.1622776601683805e-06,0.95,80,16,56,40,0.22641509771347046,0.23929786682128906
858,3.1622776601683805e-06,0.99,16,56,80,36,0.75,0.23840713500976562
859,0.0010000000000000002,0.9,96,32,48,36,0.8820754885673523,0.2403881549835205
860,1.0000000000000003e-05,0.99,64,24,32,36,0.698113203048706,0.25034332275390625
861,0.010000000000000002,0.8,80,32,112,24,0.9386792182922363,0.24721932411193848
862,0.00010000000000000002,0.8,48,104,120,24,0.7783018946647644,0.23169708251953125
863,0.000316227766016838,0.95,32,112,96,40,0.9245283007621765,0.23118877410888672
864,0.0010000000000000002,0.9,16,120,96,48,0.9622641801834106,0.2615046501159668
865,1.0000000000000003e-05,0.99,32,96,120,36,0.8537735939025879,0.2556588649749756
866,3.16227766016838e-05,0.9,32,120,112,36,0.8632075190544128,0.2557642459869385
867,0.00010000000000000002,0.9,96,104,96,60,0.8254716992378235,0.2504904270172119
868,3.16227766016838e-05,0.9,80,56,112,4,0.349056601524353,0.2844531536102295
869,0.00316227766016838,0.9,64,64,16,40,0.9386792182922363,0.24088382720947266
870,0.000316227766016838,0.99,48,96,8,8,0.8820754885673523,0.243483304977417
871,1.0000000000000003e-05,0.99,80,120,96,36,0.8113207817077637,0.2586338520050049
872,0.0010000000000000002,0.95,48,24,8,12,0.900943398475647,0.2355058193206787
873,0.00316227766016838,0.95,32,104,16,32,0.9575471878051758,0.242842435836792
874,0.00010000000000000002,0.99,80,80,120,44,0.900943398475647,0.22904419898986816
875,0.0010000000000000002,0.99,48,104,56,8,0.9433962106704712,0.27648329734802246
876,0.0010000000000000002,0.99,16,80,80,8,0.9433962106704712,0.27179861068725586
877,0.010000000000000002,0.9,16,72,56,60,0.9716981053352356,0.24127936363220215
878,0.1,0.99,32,40,24,24,0.9622641801834106,0.23349261283874512
879,3.16227766016838e-05,0.99,64,24,104,56,0.8537735939025879,0.2335505485534668
880,0.0010000000000000002,0.99,16,96,80,40,0.9716981053352356,0.2485198974609375
881,0.000316227766016838,0.9,48,24,72,4,0.7169811129570007,0.24866652488708496
882,1.0000000000000003e-05,0.99,96,72,72,56,0.8113207817077637,0.2456057071685791
883,0.000316227766016838,0.8,80,64,32,52,0.7783018946647644,0.23851466178894043
884,0.010000000000000002,0.8,16,56,40,48,0.9669811129570007,0.24197793006896973
885,0.00010000000000000002,0.95,80,96,96,48,0.849056601524353,0.2522592544555664
886,0.000316227766016838,0.9,32,48,104,8,0.8396226167678833,0.2702057361602783
887,3.1622776601683805e-06,0.9,64,104,112,4,0.15566037595272064,0.2346208095550537
888,3.1622776601683805e-06,0.99,16,40,16,4,0.5566037893295288,0.2341594696044922
889,0.1,0.9,64,24,40,32,0.9622641801834106,0.24027156829833984
890,0.1,0.95,96,120,16,16,0.9716981053352356,0.2549412250518799
891,1.0000000000000003e-05,0.8,16,80,88,28,0.4811320900917053,0.25110912322998047
892,0.0010000000000000002,0.99,64,96,112,24,0.948113203048706,0.2539644241333008
893,0.00316227766016838,0.9,48,72,24,36,0.948113203048706,2.140519618988037
894,0.000316227766016838,0.95,64,88,104,24,0.8915094137191772,0.27414822578430176
895,0.0316227766016838,0.9,80,112,104,40,0.9528301954269409,0.2858583927154541
896,0.00010000000000000002,0.95,64,32,120,52,0.8537735939025879,0.2527132034301758
897,3.1622776601683805e-06,0.99,32,80,96,16,0.7311320900917053,0.30878710746765137
898,0.000316227766016838,0.95,16,88,48,16,0.9292452931404114,0.2759735584259033
899,0.0316227766016838,0.9,64,56,40,52,0.9622641801834106,0.24496173858642578
900,3.1622776601683805e-06,0.95,16,40,48,52,0.6037735939025879,0.26456212997436523
901,0.000316227766016838,0.9,96,40,8,40,0.7169811129570007,0.2399606704711914
902,0.0010000000000000002,0.99,96,48,8,44,0.9386792182922363,0.24469327926635742
903,0.1,0.8,32,56,96,4,0.9292452931404114,0.23949432373046875
904,0.1,0.9,48,104,112,52,0.9622641801834106,0.2558767795562744
905,0.000316227766016838,0.9,64,56,16,8,0.6320754885673523,0.24944758415222168
906,0.0316227766016838,0.9,16,80,96,40,0.9669811129570007,0.2611832618713379
907,0.00010000000000000002,0.95,16,80,80,12,0.8584905862808228,0.28620338439941406
908,3.16227766016838e-05,0.99,32,112,32,32,0.8962264060974121,0.2486574649810791
909,0.010000000000000002,0.9,16,120,104,36,0.9669811129570007,0.2581503391265869
910,3.1622776601683805e-06,0.8,16,56,64,40,0.5,0.23296046257019043
911,3.16227766016838e-05,0.95,96,16,72,8,0.3207547068595886,0.24702215194702148
912,0.0010000000000000002,0.8,80,40,24,16,0.7169811129570007,0.2539396286010742
913,0.000316227766016838,0.95,32,88,80,12,0.8915094137191772,0.2872922420501709
914,1.0000000000000003e-05,0.9,64,104,64,36,0.19811320304870605,0.24120831489562988
915,0.00010000000000000002,0.8,16,64,88,56,0.8443396091461182,0.25104761123657227
916,0.00010000000000000002,0.9,96,32,48,4,0.5660377144813538,0.2332134246826172
917,3.16227766016838e-05,0.9,32,72,120,56,0.8396226167678833,0.24657845497131348
918,1.0000000000000003e-05,0.99,48,40,40,8,0.37264150381088257,0.24895715713500977
919,0.00010000000000000002,0.9,96,48,8,56,0.6839622855186462,0.23597168922424316
920,0.0316227766016838,0.99,64,56,40,48,0.9528301954269409,0.23589658737182617
921,0.1,0.99,48,56,104,16,0.9528301954269409,0.2774226665496826
922,1.0000000000000003e-05,0.95,96,24,32,36,0.3349056541919708,0.23197722434997559
923,3.16227766016838e-05,0.8,80,120,80,8,0.15566037595272064,0.233107328414917
924,0.0316227766016838,0.99,48,40,24,16,0.948113203048706,0.2238597869873047
925,0.00316227766016838,0.8,64,48,72,40,0.9198113083839417,0.24303603172302246
926,3.16227766016838e-05,0.9,16,8,96,8,0.6603773832321167,0.24591922760009766
927,3.1622776601683805e-06,0.95,16,56,32,12,0.4811320900917053,0.2472989559173584
928,0.010000000000000002,0.9,80,88,48,44,0.948113203048706,0.24241304397583008
929,0.0316227766016838,0.95,64,112,88,24,0.9669811129570007,0.24850702285766602
930,0.000316227766016838,0.9,64,24,88,8,0.7688679099082947,0.2584702968597412
931,0.010000000000000002,0.95,80,40,88,48,0.9622641801834106,0.23763632774353027
932,0.00316227766016838,0.95,80,96,64,56,0.9669811129570007,0.24695229530334473
933,0.0316227766016838,0.95,64,104,16,12,0.948113203048706,0.24797439575195312
934,0.1,0.8,16,104,104,36,0.9575471878051758,0.2301943302154541
935,0.000316227766016838,0.99,64,56,96,56,0.9339622855186462,0.2425670623779297
936,0.010000000000000002,0.9,96,16,80,36,0.9339622855186462,0.2334611415863037
937,0.00010000000000000002,0.9,32,56,120,20,0.8113207817077637,0.22581934928894043
938,0.0316227766016838,0.9,96,72,72,44,0.9575471878051758,0.24240899085998535
939,0.1,0.95,96,8,16,4,0.9103773832321167,0.2325115203857422
940,1.0000000000000003e-05,0.9,48,40,48,40,0.3820754587650299,0.23479199409484863
941,1.0000000000000003e-05,0.9,80,112,104,52,0.47641509771347046,0.25493407249450684
942,0.00316227766016838,0.95,64,40,8,28,0.9528301954269409,0.24312639236450195
943,3.16227766016838e-05,0.8,16,112,80,44,0.8160377144813538,0.2525813579559326
944,0.00316227766016838,0.9,16,56,16,28,0.9669811129570007,0.242171049118042
945,0.010000000000000002,0.9,80,40,64,36,0.9528301954269409,0.27279043197631836
946,0.000316227766016838,0.95,96,88,56,28,0.8773584961891174,0.2559702396392822
947,3.1622776601683805e-06,0.9,32,72,120,4,0.2216981202363968,0.265059232711792
948,3.16227766016838e-05,0.8,48,56,72,24,0.3113207519054413,0.2710914611816406
949,0.00316227766016838,0.8,16,104,96,12,0.9528301954269409,0.2588217258453369
950,0.00316227766016838,0.8,32,112,40,12,0.9433962106704712,0.27976536750793457
951,0.0010000000000000002,0.95,16,48,24,52,0.9575471878051758,0.24403882026672363
952,0.1,0.8,48,32,80,16,0.9528301954269409,0.246415376663208
953,0.0010000000000000002,0.95,16,64,56,40,0.9575471878051758,0.25345921516418457
954,0.000316227766016838,0.9,32,104,40,44,0.9103773832321167,0.2614705562591553
955,0.00010000000000000002,0.99,96,56,72,28,0.8726415038108826,0.2499997615814209
956,3.1622776601683805e-06,0.8,64,32,88,36,0.19339622557163239,0.25552916526794434
957,0.010000000000000002,0.95,16,112,8,4,0.9150943160057068,0.2499861717224121
958,0.00010000000000000002,0.8,48,80,24,24,0.47641509771347046,0.24355316162109375
959,0.00316227766016838,0.9,64,112,120,44,0.9433962106704712,0.2629272937774658
960,3.1622776601683805e-06,0.9,32,104,40,60,0.4528301954269409,0.25275611877441406
961,0.000316227766016838,0.99,96,48,56,4,0.8207547068595886,0.26764416694641113
962,0.000316227766016838,0.8,16,120,40,16,0.849056601524353,0.2711777687072754
963,0.0010000000000000002,0.99,32,104,80,44,0.9575471878051758,0.25370025634765625
964,0.00010000000000000002,0.8,48,40,80,60,0.8160377144813538,0.2338876724243164
965,0.1,0.9,80,72,24,20,0.9669811129570007,0.2523341178894043
966,3.1622776601683805e-06,0.8,16,40,88,24,0.36320754885673523,0.23344802856445312
967,0.1,0.8,16,40,88,56,0.9669811129570007,0.24781513214111328
968,3.16227766016838e-05,0.99,96,120,64,52,0.8584905862808228,0.2559206485748291
969,0.000316227766016838,0.95,16,104,104,40,0.948113203048706,0.23348379135131836
970,3.1622776601683805e-06,0.99,16,96,64,8,0.698113203048706,0.28139543533325195
971,0.00010000000000000002,0.9,96,80,16,32,0.7594339847564697,0.2360365390777588
972,0.00010000000000000002,0.99,80,120,80,28,0.900943398475647,0.25835561752319336
973,0.00316227766016838,0.95,80,48,32,24,0.9339622855186462,0.239396333694458
974,0.00010000000000000002,0.9,16,24,96,36,0.8396226167678833,0.2500607967376709
975,0.1,0.95,96,8,24,48,0.9433962106704712,0.2285749912261963
976,1.0000000000000003e-05,0.95,80,120,8,12,0.3254716992378235,0.23166561126708984
977,3.16227766016838e-05,0.8,64,16,56,8,0.18867924809455872,0.24715542793273926
978,0.00316227766016838,0.95,16,88,16,52,0.9528301954269409,0.24948954582214355
979,0.00316227766016838,0.99,64,40,8,40,0.9433962106704712,0.23609590530395508
980,0.1,0.95,96,64,40,32,0.9622641801834106,0.2401435375213623
981,3.16227766016838e-05,0.99,64,64,48,60,0.8915094137191772,0.2377796173095703
982,0.000316227766016838,0.99,16,32,56,4,0.9198113083839417,0.251431941986084
983,0.0010000000000000002,0.8,16,96,104,24,0.9292452931404114,0.2526979446411133
984,0.1,0.8,96,120,40,4,0.801886796951294,0.26762866973876953
985,0.00316227766016838,0.95,48,8,8,36,0.9245283007621765,0.23267841339111328
986,3.1622776601683805e-06,0.9,96,32,104,20,0.21698112785816193,0.2252979278564453
987,0.00316227766016838,0.95,16,48,120,48,0.9622641801834106,0.24870944023132324
988,3.16227766016838e-05,0.99,64,104,8,36,0.8349056839942932,0.2387526035308838
989,1.0000000000000003e-05,0.8,64,48,120,36,0.49056604504585266,0.22745037078857422
990,1.0000000000000003e-05,0.95,16,40,104,32,0.7594339847564697,0.24958539009094238
991,0.00010000000000000002,0.8,48,48,80,28,0.7264150977134705,0.2427663803100586
992,0.00316227766016838,0.99,96,80,24,20,0.9575471878051758,0.23942852020263672
993,0.1,0.95,96,32,112,56,0.9575471878051758,0.23041629791259766
994,0.000316227766016838,0.9,16,72,72,32,0.9103773832321167,0.22916173934936523
995,0.00316227766016838,0.99,48,96,40,16,0.9433962106704712,0.25930070877075195
996,3.16227766016838e-05,0.95,48,88,64,20,0.75,0.22858190536499023
997,0.1,0.95,48,80,80,52,0.9622641801834106,0.2458934783935547
998,0.000316227766016838,0.95,48,96,72,16,0.8820754885673523,0.22864556312561035
999,0.00316227766016838,0.99,48,48,88,4,0.900943398475647,0.2945582866668701
1000,0.0316227766016838,0.95,32,24,48,12,0.9528301954269409,0.27132201194763184
1001,0.000316227766016838,0.8,80,24,16,36,0.7877358198165894,0.26857638359069824
1002,3.1622776601683805e-06,0.8,64,16,40,32,0.23113207519054413,0.2714390754699707
1003,0.000316227766016838,0.95,96,16,96,8,0.75,0.261798620223999
1004,0.00316227766016838,0.99,16,48,112,40,0.9669811129570007,0.26619529724121094
1005,3.16227766016838e-05,0.99,32,48,112,4,0.7924528121948242,0.29149961471557617
1006,0.0010000000000000002,0.9,32,48,88,40,0.9339622855186462,0.24233460426330566
1007,1.0000000000000003e-05,0.99,16,40,16,20,0.75,0.23754239082336426
1008,0.1,0.9,96,16,48,40,0.9622641801834106,0.2458651065826416
1009,0.010000000000000002,0.99,16,56,104,36,0.9669811129570007,0.25577473640441895
1010,0.0010000000000000002,0.99,32,56,120,28,0.9575471878051758,0.23790574073791504
1011,0.000316227766016838,0.99,64,64,88,44,0.9386792182922363,0.2534468173980713
1012,1.0000000000000003e-05,0.8,32,104,88,28,0.599056601524353,0.23663687705993652
